stress_level,method,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
0.666667,proposed_failed_rollout_audit_v4_1,6,0.661458,0.599368,0.155747,0.144301,0.068611,0.238103,0.068495,0.134737,0.110912,0.143795,0.112951,0.331011,0.047393,0.001401,0.001020,0.000795,0.000350,0.000472,0.000339,0.000547,0.000520,0.000612,0.000621,0.047414,384
0.666667,proposed_failed_rollout_audit_v4_1,7,0.700521,0.599549,0.155725,0.144623,0.068420,0.238331,0.068189,0.134899,0.111104,0.143648,0.112882,0.370046,0.045872,0.001470,0.001006,0.000835,0.000347,0.000464,0.000341,0.000525,0.000534,0.000627,0.000654,0.045787,384
0.666667,proposed_failed_rollout_audit_v4_1,8,0.700521,0.600229,0.155690,0.144488,0.068769,0.237964,0.068132,0.134723,0.111063,0.143733,0.113138,0.370252,0.045872,0.001396,0.001012,0.000790,0.000344,0.000490,0.000323,0.000565,0.000508,0.000595,0.000606,0.045942,384
0.666667,proposed_failed_rollout_audit_v4_1,9,0.664062,0.598786,0.155985,0.144942,0.068793,0.238523,0.068121,0.135053,0.110919,0.143812,0.112937,0.332516,0.047303,0.001319,0.001005,0.000783,0.000359,0.000475,0.000325,0.000566,0.000503,0.000621,0.000572,0.047693,384
0.666667,scalar_uncertainty_planner,0,0.346354,0.258069,0.309566,0.296041,0.111155,0.155337,0.119682,0.135383,0.229088,0.259229,0.246675,-0.483249,0.047653,0.001933,0.001245,0.001003,0.000409,0.000464,0.000387,0.000534,0.000638,0.000782,0.000733,0.047828,384
0.666667,scalar_uncertainty_planner,1,0.348958,0.258008,0.309866,0.296065,0.110927,0.155335,0.119115,0.134793,0.228901,0.259022,0.246272,-0.480178,0.047736,0.001999,0.001263,0.001049,0.000406,0.000477,0.000374,0.000564,0.000701,0.000831,0.000787,0.048131,384
0.666667,scalar_uncertainty_planner,2,0.359375,0.257948,0.310129,0.295617,0.111307,0.155271,0.119561,0.135189,0.228866,0.259192,0.246361,-0.470351,0.048054,0.002006,0.001266,0.001016,0.000385,0.000485,0.000379,0.000581,0.000629,0.000750,0.000731,0.048367,384
0.666667,scalar_uncertainty_planner,3,0.380208,0.258248,0.310193,0.295489,0.111097,0.155787,0.119238,0.135155,0.228781,0.258903,0.246006,-0.449074,0.048617,0.001882,0.001224,0.001036,0.000403,0.000460,0.000399,0.000549,0.000681,0.000797,0.000797,0.049058,384
0.666667,scalar_uncertainty_planner,4,0.335938,0.258520,0.310196,0.295995,0.110992,0.155486,0.119553,0.135029,0.229290,0.259163,0.246761,-0.493919,0.047303,0.001972,0.001285,0.000997,0.000398,0.000464,0.000400,0.000535,0.000667,0.000783,0.000787,0.047568,384
0.666667,scalar_uncertainty_planner,5,0.395833,0.258545,0.309971,0.295880,0.111170,0.155400,0.119443,0.134907,0.229163,0.259277,0.246295,-0.433716,0.048977,0.001955,0.001234,0.001035,0.000374,0.000473,0.000393,0.000576,0.000666,0.000823,0.000783,0.049167,384
0.666667,scalar_uncertainty_planner,6,0.382812,0.258339,0.310442,0.295701,0.111268,0.155437,0.119178,0.134972,0.229185,0.259275,0.246858,-0.447098,0.048681,0.001845,0.001258,0.001032,0.000398,0.000483,0.000386,0.000542,0.000639,0.000768,0.000732,0.048947,384
0.666667,scalar_uncertainty_planner,7,0.320312,0.258271,0.309886,0.295680,0.111020,0.155355,0.119697,0.135105,0.229073,0.259362,0.246608,-0.509042,0.046730,0.002034,0.001291,0.000988,0.000380,0.000476,0.000395,0.000561,0.000657,0.000790,0.000759,0.046967,384
0.666667,scalar_uncertainty_planner,8,0.309896,0.258712,0.310377,0.295661,0.111108,0.155489,0.119113,0.134828,0.229076,0.259286,0.246389,-0.519509,0.046315,0.001968,0.001280,0.001036,0.000390,0.000476,0.000403,0.000558,0.000669,0.000789,0.000768,0.046295,384
0.666667,scalar_uncertainty_planner,9,0.335938,0.257974,0.310243,0.295438,0.111145,0.155255,0.119557,0.135141,0.228714,0.258966,0.246244,-0.493461,0.047303,0.001850,0.001273,0.000954,0.000393,0.000478,0.000415,0.000565,0.000653,0.000756,0.000768,0.048051,384
0.833333,active_probe_planner,0,0.544271,0.482788,0.218353,0.212765,0.087896,0.319921,0.084413,0.125665,0.171860,0.200574,0.180841,-0.027396,0.049879,0.001227,0.001010,0.000779,0.000343,0.000501,0.000335,0.000488,0.000509,0.000635,0.000602,0.049889,384
0.833333,active_probe_planner,1,0.536458,0.482812,0.218980,0.212363,0.088197,0.319930,0.084527,0.125713,0.171701,0.200223,0.180930,-0.035752,0.049942,0.001278,0.000995,0.000836,0.000342,0.000530,0.000329,0.000448,0.000488,0.000617,0.000572,0.050027,384
0.833333,active_probe_planner,2,0.549479,0.481725,0.218494,0.212537,0.088302,0.319719,0.084568,0.125488,0.171851,0.200365,0.181119,-0.022910,0.049830,0.001261,0.000993,0.000762,0.000324,0.000497,0.000329,0.000499,0.000524,0.000631,0.000633,0.049904,384
0.833333,active_probe_planner,3,0.505208,0.482285,0.218751,0.212963,0.088222,0.319925,0.084515,0.125667,0.171518,0.200024,0.180457,-0.067331,0.050073,0.001234,0.000966,0.000836,0.000336,0.000470,0.000335,0.000489,0.000550,0.000648,0.000613,0.050279,384
0.833333,active_probe_planner,4,0.546875,0.482752,0.218641,0.212636,0.088121,0.320256,0.084418,0.125579,0.172037,0.200587,0.181162,-0.025404,0.049855,0.001237,0.000974,0.000777,0.000349,0.000497,0.000323,0.000482,0.000468,0.000573,0.000577,0.049867,384
0.833333,active_probe_planner,5,0.565104,0.481967,0.218719,0.212786,0.088396,0.319935,0.084496,0.125338,0.171706,0.200338,0.180758,-0.007605,0.049649,0.001238,0.001002,0.000838,0.000345,0.000491,0.000303,0.000440,0.000507,0.000603,0.000598,0.049712,384
0.833333,active_probe_planner,6,0.567708,0.483594,0.218606,0.212533,0.088146,0.319929,0.084463,0.125794,0.171842,0.200315,0.181097,-0.004042,0.049614,0.001265,0.000940,0.000786,0.000354,0.000509,0.000314,0.000465,0.000508,0.000616,0.000602,0.049793,384
0.833333,active_probe_planner,7,0.546875,0.482142,0.218646,0.212347,0.088474,0.320373,0.084374,0.125934,0.171822,0.200268,0.180981,-0.025707,0.049855,0.001213,0.000938,0.000814,0.000346,0.000503,0.000336,0.000462,0.000502,0.000641,0.000595,0.049959,384
0.833333,active_probe_planner,8,0.541667,0.481751,0.218505,0.212897,0.088271,0.320254,0.084582,0.125631,0.171717,0.200295,0.180848,-0.031082,0.049901,0.001194,0.000990,0.000800,0.000347,0.000505,0.000322,0.000469,0.000525,0.000614,0.000599,0.049994,384
0.833333,active_probe_planner,9,0.552083,0.482279,0.218872,0.212473,0.088209,0.319786,0.084664,0.125691,0.171685,0.200160,0.181049,-0.020323,0.049803,0.001310,0.000974,0.000809,0.000372,0.000503,0.000333,0.000473,0.000515,0.000625,0.000616,0.049960,384
0.833333,conformal_risk_filter,0,0.398438,0.313956,0.261295,0.263046,0.094882,0.217781,0.089499,0.236115,0.173506,0.221229,0.182796,-0.311942,0.049032,0.001326,0.001024,0.000840,0.000325,0.000438,0.000320,0.000638,0.000531,0.000654,0.000637,0.049139,384
0.833333,conformal_risk_filter,1,0.442708,0.314044,0.261383,0.263536,0.094906,0.217853,0.089546,0.235582,0.173703,0.221223,0.182777,-0.268196,0.049746,0.001384,0.001026,0.000861,0.000335,0.000466,0.000326,0.000623,0.000516,0.000598,0.000600,0.049859,384
0.833333,conformal_risk_filter,2,0.429688,0.313674,0.261334,0.263628,0.094555,0.217294,0.089557,0.235547,0.173960,0.221567,0.183119,-0.280996,0.049578,0.001294,0.001036,0.000821,0.000365,0.000488,0.000338,0.000648,0.000521,0.000618,0.000608,0.049440,384
0.833333,conformal_risk_filter,3,0.406250,0.314156,0.261046,0.263070,0.094886,0.217600,0.089502,0.235329,0.173691,0.221089,0.182757,-0.303763,0.049188,0.001289,0.001030,0.000862,0.000366,0.000453,0.000323,0.000629,0.000537,0.000644,0.000613,0.049397,384
0.833333,conformal_risk_filter,4,0.427083,0.313164,0.261386,0.263023,0.094749,0.217495,0.089572,0.235802,0.173868,0.221708,0.183150,-0.283613,0.049540,0.001323,0.001055,0.000825,0.000352,0.000469,0.000332,0.000625,0.000554,0.000660,0.000647,0.049651,384
0.833333,conformal_risk_filter,5,0.390625,0.313545,0.261125,0.262737,0.094939,0.217737,0.089695,0.235483,0.173441,0.220884,0.182593,-0.319480,0.048863,0.001349,0.001027,0.000874,0.000330,0.000460,0.000325,0.000664,0.000543,0.000663,0.000607,0.048961,384
0.833333,conformal_risk_filter,6,0.429688,0.314448,0.261373,0.263277,0.094743,0.217275,0.089548,0.235489,0.173404,0.220925,0.182560,-0.280315,0.049578,0.001398,0.001003,0.000854,0.000368,0.000476,0.000341,0.000645,0.000531,0.000637,0.000627,0.049604,384
0.833333,conformal_risk_filter,7,0.382812,0.313367,0.261699,0.262821,0.095088,0.217377,0.089338,0.235445,0.173558,0.221021,0.182816,-0.327870,0.048681,0.001341,0.001052,0.000856,0.000359,0.000489,0.000332,0.000658,0.000512,0.000591,0.000588,0.048738,384
0.833333,conformal_risk_filter,8,0.421875,0.314412,0.261252,0.263237,0.094802,0.217606,0.089224,0.235511,0.173537,0.221049,0.182576,-0.288073,0.049461,0.001335,0.001064,0.000819,0.000363,0.000458,0.000326,0.000655,0.000539,0.000621,0.000619,0.049848,384
0.833333,conformal_risk_filter,9,0.440104,0.313831,0.261255,0.263102,0.094809,0.217524,0.089587,0.235312,0.173428,0.220956,0.182577,-0.270007,0.049715,0.001369,0.000994,0.000798,0.000367,0.000470,0.000350,0.000631,0.000504,0.000608,0.000603,0.049967,384
0.833333,counterfactual_mechanism_audit_v5,0,0.789062,0.684036,0.116373,0.107462,0.056327,0.199153,0.048858,0.156852,0.056317,0.098721,0.050003,0.618066,0.040859,0.001150,0.000889,0.000681,0.000340,0.000419,0.000317,0.000483,0.000438,0.000555,0.000535,0.040912,384
0.833333,counterfactual_mechanism_audit_v5,1,0.773438,0.682527,0.116359,0.107245,0.056123,0.198990,0.048665,0.156949,0.056296,0.099043,0.049768,0.602471,0.041924,0.001163,0.000913,0.000727,0.000328,0.000447,0.000322,0.000487,0.000455,0.000570,0.000542,0.041927,384
0.833333,counterfactual_mechanism_audit_v5,2,0.791667,0.684070,0.116698,0.107695,0.056140,0.198939,0.048509,0.157235,0.056160,0.098586,0.049591,0.620673,0.040673,0.001152,0.000895,0.000686,0.000341,0.000446,0.000312,0.000480,0.000450,0.000571,0.000575,0.040687,384
0.833333,counterfactual_mechanism_audit_v5,3,0.809896,0.682747,0.116929,0.108088,0.056171,0.199821,0.048475,0.156960,0.056037,0.099058,0.049466,0.637789,0.039298,0.001196,0.000863,0.000758,0.000348,0.000448,0.000319,0.000494,0.000454,0.000579,0.000553,0.039384,384
0.833333,counterfactual_mechanism_audit_v5,4,0.809896,0.683477,0.116674,0.107772,0.056081,0.199667,0.048881,0.157317,0.056378,0.099210,0.049827,0.638150,0.039298,0.001111,0.000860,0.000663,0.000335,0.000419,0.000316,0.000494,0.000472,0.000550,0.000571,0.039317,384
0.833333,counterfactual_mechanism_audit_v5,5,0.789062,0.682792,0.116417,0.107700,0.056236,0.199171,0.048597,0.157343,0.056043,0.098626,0.049590,0.617725,0.040859,0.001147,0.000871,0.000691,0.000320,0.000417,0.000306,0.000503,0.000444,0.000545,0.000536,0.041005,384
0.833333,counterfactual_mechanism_audit_v5,6,0.778646,0.682831,0.116689,0.107461,0.056028,0.199269,0.048491,0.157018,0.055904,0.098469,0.049279,0.607657,0.041579,0.001200,0.000897,0.000693,0.000333,0.000415,0.000307,0.000503,0.000456,0.000579,0.000541,0.041662,384
0.833333,counterfactual_mechanism_audit_v5,7,0.763021,0.683995,0.116830,0.107684,0.056340,0.199610,0.048725,0.156990,0.056389,0.099064,0.049668,0.591263,0.042587,0.001107,0.000891,0.000739,0.000328,0.000415,0.000323,0.000492,0.000457,0.000559,0.000560,0.042752,384
0.833333,counterfactual_mechanism_audit_v5,8,0.778646,0.683474,0.116573,0.107216,0.056314,0.199583,0.048563,0.157127,0.056351,0.099228,0.049824,0.607432,0.041579,0.001280,0.000900,0.000713,0.000331,0.000432,0.000322,0.000492,0.000458,0.000578,0.000558,0.041728,384
0.833333,counterfactual_mechanism_audit_v5,9,0.783854,0.683251,0.116863,0.107599,0.056404,0.199540,0.048452,0.157136,0.056256,0.099080,0.049972,0.612037,0.041224,0.001214,0.000869,0.000650,0.000316,0.000414,0.000295,0.000509,0.000444,0.000563,0.000547,0.041213,384
0.833333,oracle_mechanism_repair,0,0.919271,0.812925,0.062653,0.055389,0.032456,0.157157,0.028697,0.083773,0.004664,0.052395,0.000080,0.978360,0.027283,0.001155,0.000832,0.000633,0.000306,0.000403,0.000297,0.000423,0.000365,0.000485,0.000048,0.027330,384
0.833333,oracle_mechanism_repair,1,0.914062,0.812536,0.062375,0.054951,0.032715,0.156965,0.028463,0.083851,0.004397,0.052552,0.000070,0.973683,0.028070,0.001090,0.000835,0.000685,0.000322,0.000438,0.000300,0.000429,0.000359,0.000479,0.000055,0.028133,384
0.833333,oracle_mechanism_repair,2,0.942708,0.813639,0.062067,0.055512,0.032716,0.157065,0.028528,0.083918,0.004575,0.052552,0.000163,1.002356,0.023275,0.001100,0.000841,0.000654,0.000309,0.000423,0.000312,0.000421,0.000346,0.000475,0.000078,0.023335,384
0.833333,oracle_mechanism_repair,3,0.911458,0.812023,0.062361,0.055239,0.032403,0.157062,0.028660,0.083775,0.004418,0.052675,0.000123,0.970886,0.028451,0.001160,0.000827,0.000638,0.000320,0.000419,0.000297,0.000408,0.000362,0.000483,0.000064,0.028477,384
0.833333,oracle_mechanism_repair,4,0.914062,0.812470,0.061816,0.055398,0.032742,0.157525,0.028409,0.084030,0.004437,0.052703,0.000096,0.973598,0.028070,0.001115,0.000829,0.000674,0.000312,0.000428,0.000290,0.000437,0.000352,0.000493,0.000050,0.028131,384
0.833333,oracle_mechanism_repair,5,0.945312,0.812766,0.062859,0.055138,0.032552,0.157138,0.028793,0.083557,0.004515,0.052439,0.000178,1.004344,0.022771,0.001140,0.000793,0.000643,0.000333,0.000407,0.000296,0.000422,0.000363,0.000479,0.000088,0.022698,384
0.833333,oracle_mechanism_repair,6,0.929688,0.812791,0.063001,0.055199,0.032437,0.157186,0.028692,0.083984,0.004371,0.052429,0.000141,0.988717,0.025606,0.001174,0.000844,0.000671,0.000284,0.000421,0.000310,0.000391,0.000381,0.000515,0.000074,0.025563,384
0.833333,oracle_mechanism_repair,7,0.937500,0.811942,0.062257,0.055369,0.032429,0.157202,0.028916,0.083961,0.004334,0.052371,0.000061,0.996704,0.024243,0.001158,0.000858,0.000654,0.000308,0.000425,0.000292,0.000396,0.000355,0.000486,0.000049,0.024352,384
0.833333,oracle_mechanism_repair,8,0.929688,0.812819,0.062780,0.055242,0.032741,0.157378,0.028750,0.083883,0.004449,0.052658,0.000177,0.988459,0.025606,0.001115,0.000780,0.000637,0.000314,0.000433,0.000328,0.000440,0.000363,0.000481,0.000089,0.025564,384
0.833333,oracle_mechanism_repair,9,0.934896,0.812470,0.062398,0.055033,0.032387,0.157563,0.028662,0.083614,0.004280,0.052352,0.000055,0.994589,0.024708,0.001174,0.000814,0.000631,0.000330,0.000433,0.000316,0.000421,0.000349,0.000484,0.000036,0.024640,384
0.833333,proposed_failed_rollout_audit_v4_1,0,0.661458,0.588348,0.159735,0.147971,0.069688,0.240494,0.069367,0.137809,0.113656,0.146973,0.115676,0.316043,0.047393,0.001277,0.000914,0.000746,0.000345,0.000485,0.000320,0.000477,0.000464,0.000596,0.000557,0.047469,384
0.833333,proposed_failed_rollout_audit_v4_1,1,0.656250,0.587596,0.158902,0.147814,0.069813,0.240371,0.069183,0.137947,0.113231,0.146309,0.115211,0.311716,0.047568,0.001139,0.000980,0.000706,0.000323,0.000439,0.000297,0.000487,0.000464,0.000594,0.000533,0.047769,384
0.833333,proposed_failed_rollout_audit_v4_1,2,0.679688,0.589245,0.159715,0.147920,0.069718,0.240368,0.069240,0.137957,0.113222,0.146444,0.115230,0.334958,0.046730,0.001262,0.000971,0.000693,0.000342,0.000466,0.000318,0.000479,0.000470,0.000568,0.000553,0.046839,384
0.833333,proposed_failed_rollout_audit_v4_1,3,0.666667,0.588177,0.159384,0.148249,0.069681,0.240354,0.069576,0.137927,0.113418,0.146643,0.115682,0.321364,0.047212,0.001209,0.000924,0.000740,0.000340,0.000464,0.000332,0.000487,0.000442,0.000553,0.000515,0.047377,384
0.833333,proposed_failed_rollout_audit_v4_1,4,0.692708,0.588303,0.159790,0.147743,0.069666,0.240723,0.069431,0.137638,0.113416,0.146731,0.115274,0.347512,0.046207,0.001263,0.000940,0.000728,0.000326,0.000489,0.000319,0.000473,0.000490,0.000598,0.000586,0.046307,384
0.833333,proposed_failed_rollout_audit_v4_1,5,0.661458,0.587816,0.159289,0.147838,0.069420,0.240423,0.069303,0.137551,0.113172,0.146626,0.115004,0.317075,0.047393,0.001312,0.000893,0.000737,0.000339,0.000465,0.000319,0.000474,0.000495,0.000602,0.000601,0.047424,384
0.833333,proposed_failed_rollout_audit_v4_1,6,0.611979,0.588843,0.159237,0.147963,0.069794,0.240598,0.069431,0.138236,0.112803,0.145869,0.114822,0.267480,0.048804,0.001186,0.000939,0.000772,0.000330,0.000446,0.000333,0.000484,0.000474,0.000584,0.000561,0.048924,384
0.833333,proposed_failed_rollout_audit_v4_1,7,0.638021,0.587625,0.159360,0.148511,0.069712,0.240356,0.069530,0.137781,0.113331,0.146481,0.115377,0.292426,0.048130,0.001195,0.000917,0.000743,0.000335,0.000469,0.000289,0.000505,0.000484,0.000587,0.000550,0.048094,384
0.833333,proposed_failed_rollout_audit_v4_1,8,0.703125,0.588285,0.159121,0.148048,0.069425,0.240101,0.069201,0.138032,0.113179,0.146354,0.115026,0.358937,0.045757,0.001267,0.000909,0.000749,0.000345,0.000462,0.000291,0.000488,0.000498,0.000607,0.000556,0.045854,384
0.833333,proposed_failed_rollout_audit_v4_1,9,0.695312,0.588528,0.159062,0.147622,0.069672,0.239982,0.069088,0.137995,0.113093,0.146258,0.115098,0.351494,0.046097,0.001226,0.000990,0.000760,0.000322,0.000428,0.000321,0.000511,0.000484,0.000555,0.000591,0.046238,384
0.833333,scalar_uncertainty_planner,0,0.309896,0.233905,0.316510,0.301700,0.112943,0.157266,0.121696,0.138242,0.233228,0.263366,0.251002,-0.545492,0.046315,0.001376,0.001094,0.000874,0.000397,0.000436,0.000352,0.000482,0.000588,0.000712,0.000668,0.046606,384
0.833333,scalar_uncertainty_planner,1,0.294271,0.233970,0.316337,0.301929,0.112716,0.157160,0.121643,0.138506,0.233524,0.264247,0.251153,-0.561057,0.045640,0.001327,0.001096,0.000886,0.000366,0.000459,0.000355,0.000485,0.000587,0.000705,0.000673,0.045732,384
0.833333,scalar_uncertainty_planner,2,0.338542,0.234867,0.316637,0.302023,0.113142,0.157396,0.121444,0.139010,0.233145,0.263753,0.250877,-0.517099,0.047393,0.001220,0.001110,0.000836,0.000342,0.000482,0.000341,0.000538,0.000572,0.000680,0.000681,0.047574,384
0.833333,scalar_uncertainty_planner,3,0.289062,0.235168,0.316352,0.301636,0.112673,0.157449,0.121475,0.138512,0.233584,0.264349,0.251337,-0.565635,0.045401,0.001369,0.001114,0.000879,0.000389,0.000439,0.000356,0.000483,0.000590,0.000685,0.000699,0.045419,384
0.833333,scalar_uncertainty_planner,4,0.328125,0.234480,0.316132,0.301989,0.112949,0.157140,0.121455,0.138420,0.233370,0.263752,0.250811,-0.526910,0.047024,0.001364,0.001095,0.000917,0.000372,0.000437,0.000342,0.000492,0.000552,0.000666,0.000653,0.047217,384
0.833333,scalar_uncertainty_planner,5,0.338542,0.234458,0.316060,0.301873,0.112865,0.156929,0.121215,0.138373,0.233403,0.264160,0.251297,-0.516073,0.047393,0.001338,0.001123,0.000894,0.000373,0.000414,0.000335,0.000498,0.000558,0.000685,0.000636,0.047315,384
0.833333,scalar_uncertainty_planner,6,0.351562,0.234258,0.316094,0.301893,0.113130,0.157697,0.121798,0.138495,0.233325,0.264041,0.250928,-0.503966,0.047818,0.001390,0.001087,0.000911,0.000377,0.000454,0.000362,0.000501,0.000559,0.000661,0.000654,0.048056,384
0.833333,scalar_uncertainty_planner,7,0.281250,0.233650,0.316203,0.301827,0.112985,0.157444,0.121544,0.138398,0.233422,0.263969,0.251008,-0.574212,0.045029,0.001378,0.001087,0.000889,0.000383,0.000453,0.000364,0.000496,0.000604,0.000734,0.000694,0.045080,384
0.833333,scalar_uncertainty_planner,8,0.335938,0.234230,0.316280,0.302048,0.113160,0.157089,0.121525,0.138582,0.233124,0.263668,0.250847,-0.519483,0.047303,0.001329,0.001092,0.000849,0.000362,0.000448,0.000372,0.000509,0.000580,0.000707,0.000698,0.047394,384
0.833333,scalar_uncertainty_planner,9,0.312500,0.235146,0.316063,0.302077,0.113133,0.157503,0.121900,0.138362,0.233269,0.263966,0.251392,-0.542780,0.046421,0.001294,0.001078,0.000907,0.000382,0.000450,0.000352,0.000503,0.000568,0.000685,0.000668,0.046672,384
1.000000,active_probe_planner,0,0.502604,0.465333,0.223189,0.217550,0.089473,0.323372,0.085749,0.128548,0.175362,0.204430,0.184897,-0.089410,0.050075,0.001146,0.000924,0.000706,0.000336,0.000472,0.000309,0.000460,0.000471,0.000572,0.000569,0.050252,384
1.000000,active_probe_planner,1,0.507812,0.465321,0.223080,0.217654,0.089597,0.323438,0.085626,0.128417,0.175480,0.204154,0.184951,-0.084319,0.050070,0.001243,0.000964,0.000775,0.000336,0.000455,0.000310,0.000468,0.000474,0.000575,0.000596,0.050252,384
1.000000,active_probe_planner,2,0.528646,0.465633,0.222928,0.217359,0.089617,0.323639,0.085917,0.128321,0.174937,0.204118,0.184486,-0.062881,0.049993,0.001208,0.000888,0.000759,0.000339,0.000469,0.000300,0.000480,0.000503,0.000605,0.000617,0.050233,384
1.000000,active_probe_planner,3,0.546875,0.464578,0.223250,0.217545,0.089501,0.323501,0.085636,0.128459,0.175010,0.203641,0.184639,-0.045211,0.049855,0.001208,0.000919,0.000756,0.000327,0.000458,0.000326,0.000474,0.000510,0.000604,0.000597,0.049773,384
1.000000,active_probe_planner,4,0.523438,0.465386,0.223320,0.217897,0.089684,0.323526,0.085863,0.128265,0.174665,0.203331,0.184328,-0.068776,0.050021,0.001220,0.000902,0.000745,0.000349,0.000522,0.000340,0.000444,0.000499,0.000612,0.000567,0.050177,384
1.000000,active_probe_planner,5,0.536458,0.465498,0.223210,0.217626,0.089469,0.323151,0.085758,0.128557,0.174830,0.203594,0.184216,-0.055173,0.049942,0.001127,0.000964,0.000774,0.000342,0.000486,0.000330,0.000443,0.000500,0.000600,0.000588,0.050055,384
1.000000,active_probe_planner,6,0.557292,0.465308,0.223066,0.217108,0.089330,0.323042,0.085837,0.128532,0.175066,0.203749,0.184600,-0.033878,0.049746,0.001160,0.000960,0.000739,0.000329,0.000460,0.000316,0.000415,0.000489,0.000608,0.000593,0.049862,384
1.000000,active_probe_planner,7,0.528646,0.465598,0.223250,0.217688,0.089603,0.323174,0.085898,0.128665,0.174825,0.203693,0.184147,-0.063278,0.049993,0.001173,0.000917,0.000747,0.000344,0.000482,0.000306,0.000470,0.000512,0.000631,0.000600,0.050088,384
1.000000,active_probe_planner,8,0.515625,0.464704,0.223295,0.217674,0.089699,0.323269,0.085764,0.128516,0.174992,0.204110,0.184085,-0.076768,0.050051,0.001063,0.000929,0.000735,0.000333,0.000492,0.000337,0.000457,0.000485,0.000590,0.000585,0.050031,384
1.000000,active_probe_planner,9,0.502604,0.465221,0.223237,0.217721,0.089530,0.323068,0.086064,0.128748,0.174819,0.203744,0.184410,-0.089456,0.050075,0.001121,0.000959,0.000783,0.000326,0.000481,0.000333,0.000431,0.000506,0.000608,0.000626,0.050186,384
1.000000,conformal_risk_filter,0,0.377604,0.290379,0.266510,0.268390,0.096445,0.220353,0.091023,0.241650,0.177081,0.225020,0.186557,-0.356387,0.048552,0.001205,0.000923,0.000772,0.000342,0.000448,0.000314,0.000595,0.000468,0.000552,0.000559,0.048691,384
1.000000,conformal_risk_filter,1,0.411458,0.289654,0.265979,0.268519,0.096075,0.220173,0.091059,0.241868,0.176975,0.225032,0.186367,-0.321945,0.049284,0.001288,0.000971,0.000806,0.000346,0.000458,0.000320,0.000578,0.000500,0.000606,0.000616,0.049406,384
1.000000,conformal_risk_filter,2,0.403646,0.289767,0.266574,0.268666,0.096165,0.220285,0.090880,0.241661,0.176991,0.225074,0.186133,-0.330381,0.049137,0.001222,0.000972,0.000809,0.000327,0.000452,0.000332,0.000618,0.000490,0.000595,0.000583,0.049106,384
1.000000,conformal_risk_filter,3,0.414062,0.289146,0.265971,0.268852,0.096208,0.220019,0.091058,0.241748,0.177177,0.225230,0.186290,-0.319964,0.049330,0.001261,0.000971,0.000804,0.000365,0.000490,0.000309,0.000571,0.000474,0.000575,0.000590,0.049597,384
1.000000,conformal_risk_filter,4,0.382812,0.289850,0.266281,0.268314,0.096269,0.220261,0.090985,0.241607,0.176983,0.224902,0.186412,-0.350784,0.048681,0.001266,0.000928,0.000760,0.000332,0.000483,0.000313,0.000563,0.000497,0.000615,0.000609,0.048867,384
1.000000,conformal_risk_filter,5,0.382812,0.290636,0.266203,0.268813,0.096146,0.220234,0.090946,0.241273,0.177080,0.225056,0.186229,-0.350673,0.048681,0.001278,0.000936,0.000770,0.000348,0.000437,0.000316,0.000569,0.000500,0.000624,0.000607,0.048910,384
1.000000,conformal_risk_filter,6,0.388021,0.289825,0.266270,0.268318,0.096201,0.220335,0.091012,0.241320,0.177220,0.225081,0.186755,-0.345638,0.048804,0.001271,0.000968,0.000789,0.000321,0.000463,0.000336,0.000578,0.000500,0.000587,0.000607,0.048729,384
1.000000,conformal_risk_filter,7,0.408854,0.288775,0.266770,0.268886,0.096219,0.220162,0.091164,0.241508,0.176955,0.224935,0.186219,-0.325982,0.049237,0.001166,0.000951,0.000778,0.000343,0.000482,0.000321,0.000598,0.000502,0.000611,0.000609,0.049283,384
1.000000,conformal_risk_filter,8,0.348958,0.289911,0.266556,0.268571,0.096118,0.220333,0.091073,0.241409,0.177048,0.224974,0.186383,-0.384984,0.047736,0.001294,0.000941,0.000810,0.000334,0.000447,0.000329,0.000604,0.000512,0.000615,0.000613,0.047759,384
1.000000,conformal_risk_filter,9,0.442708,0.289593,0.266729,0.268776,0.096039,0.220406,0.090801,0.241308,0.177146,0.224851,0.186349,-0.291496,0.049746,0.001253,0.000989,0.000771,0.000343,0.000449,0.000315,0.000578,0.000491,0.000613,0.000578,0.050001,384
1.000000,counterfactual_mechanism_audit_v5,0,0.809896,0.676360,0.119251,0.110855,0.057205,0.200647,0.049079,0.160210,0.058042,0.100899,0.051626,0.627730,0.039298,0.001121,0.000865,0.000675,0.000334,0.000414,0.000307,0.000434,0.000411,0.000511,0.000513,0.039417,384
1.000000,counterfactual_mechanism_audit_v5,1,0.791667,0.676429,0.119645,0.110752,0.057139,0.200747,0.049111,0.160519,0.057685,0.100704,0.051310,0.609432,0.040673,0.001130,0.000814,0.000698,0.000333,0.000405,0.000301,0.000475,0.000468,0.000555,0.000572,0.040673,384
